chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062815	4063386	IRF8:CD8-pos	3	.	4063212	4063213	249,130,174
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062834	4063450	BCL11B:BM-derived-DN3,thymocyte,bone-marrow,ILC2,CD4-pos	7	.	4063173	4063174	126,179,157
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062851	4063316	CHD4:bone-marrow,B-cell	3	.	4063130	4063131	84,252,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062852	4063424	NIPBL:B-cell	2	.	4063247	4063248	28,168,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062862	4063296	TOP2A:primary-B-cell	1	.	4063136	4063137	25,146,108
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062870	4063419	MAFB:BMDM	1	.	4063280	4063281	196,56,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062874	4063838	SMARCA4:BMDM,B-cell	2	.	4063120	4063121	224,84,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062876	4063360	ZBTB7B:CD4-pos	1	.	4063126	4063127	239,73,188
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062896	4063400	KDM4C:MLL-AF9	2	.	4063219	4063220	112,196,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062904	4063325	NR1H2:iBMDM	1	.	4063101	4063102	112,196,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062915	4063359	BATF3:Th2	2	.	4063057	4063058	124,98,154
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062924	4063410	GTF2B:heart	1	.	4063168	4063169	196,168,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062925	4063508	BACH2:pre-pro-B-cell,spleen	2	.	4063223	4063224	252,252,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062928	4063264	JUNB:BMDC,BMDM,Th17	4	.	4063066	4063067	56,28,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062933	4063417	KMT2A:B-cell	1	.	4063243	4063244	252,252,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062938	4063390	SMC3:bone-marrow,B-cell	6	.	4063162	4063163	252,56,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062939	4063466	CBFB:thymocyte,CD8,liver	3	.	4063184	4063185	252,224,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062941	4063427	PAX5:bone-marrow,pro-B-cell	5	.	4063168	4063169	196,196,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062942	4063368	IKZF1:T-cell,thymus,pre-B-cell,BMDM,pre-pro-B-cell	6	.	4063131	4063132	56,252,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062942	4063410	MYB:MLL-AF9	1	.	4063300	4063301	196,84,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062942	4063430	TAF12:AML	3	.	4063227	4063228	198,210,148
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062961	4063386	LMO2:hematopoietic-progenitor	1	.	4063194	4063195	252,28,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062964	4063305	STAT5B:spleen	1	.	4063029	4063030	196,84,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062965	4063256	TAF3:liver	1	.	4063102	4063103	196,28,140
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062976	4063256	SUZ12:MLL-AF9	1	.	4063118	4063119	28,140,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062982	4063447	BRD4:MLL-AF9,Th1,AML,hematopoietic-progenitor,BMDM	13	.	4063145	4063146	196,140,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062986	4063341	TCF3:B-cell	4	.	4063154	4063155	168,112,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062988	4063300	WDR5:B-cell	1	.	4063126	4063127	31,54,179
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062994	4063311	IKZF:liver	1	.	4063150	4063151	255,96,1
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062996	4063375	RUNX1:pro-B-cell,BMDC,ILC2,CD4-pos,416B,BMDM,T-cell,EML	9	.	4063171	4063172	84,168,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062997	4064436	NR4A1:macrophage	1	.	4064034	4064035	56,28,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062998	4063316	NELFE:BMDM	2	.	4063127	4063128	146,242,243
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4062999	4063454	STAT2:BMDM	1	.	4063095	4063096	224,140,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063002	4063454	CDK6:hematopoietic-cell	1	.	4063342	4063343	112,168,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063003	4063384	JUN:macrophage,BMDM	7	.	4063224	4063225	196,252,140
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063013	4063270	CEBPB:BMDM	1	.	4063127	4063128	196,112,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063013	4063306	IRF3:BMDM,CD8-pos	2	.	4063197	4063198	252,84,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063014	4063303	HDAC1:B-cell,Th17,BMDM	4	.	4063140	4063141	168,196,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063014	4063311	IRF5:CD8-pos	3	.	4063184	4063185	84,112,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063015	4063321	FOS:TSC,macrophage,BMDM	7	.	4063200	4063201	112,140,140
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063015	4063430	TOP2B:primary-B-cell	1	.	4063123	4063124	177,102,176
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063016	4063315	TAL1:hematopoietic-progenitor	1	.	4063151	4063152	112,168,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063020	4063290	ATF3:macrophage	4	.	4063196	4063197	56,224,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063024	4063288	JUND:macrophage,Th17	4	.	4063142	4063143	196,56,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063025	4063287	RXR:macrophage	1	.	4063177	4063178	149,160,159
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063026	4063402	CREB1:BMDM,peripheral-blood-monocyte	5	.	4063196	4063197	84,28,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063030	4063328	EP300:CD8-pos,BMDM,spleen,Th17,Th2,pre-B-cell,Th1,B-cell,macrophage	22	.	4063168	4063169	112,252,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063030	4063335	RAD21:primary-B-cell,BMDM,lymphoma,spleen,myeloid-progenitor,thymocyte,pro-B-cell,limb,MEF,HPC-7	23	.	4063177	4063178	140,252,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063037	4063342	MAFK:pre-pro-B-cell	1	.	4063186	4063187	28,84,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063037	4063348	RELA:BMDM,macrophage,Th1	24	.	4063207	4063208	112,224,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063050	4063258	EZH1:heart	1	.	4063147	4063148	168,56,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063054	4063419	CEBPD:BMDM	1	.	4063188	4063189	224,140,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063057	4063338	MYC:liver,lymphoma,BMDM,primary-B-cell	6	.	4063200	4063201	56,28,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063059	4063300	TBX21:Th1	1	.	4063252	4063253	168,224,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063060	4063294	IRF1:BMDM	4	.	4063215	4063216	28,224,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063065	4063346	STAT1:BMM,CD4-pos,BMDM	13	.	4063198	4063199	84,168,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063068	4063289	STAT3:Th17,CD4-pos	11	.	4063160	4063161	140,196,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063071	4063352	SPI1:hematopoietic-progenitor,bone-marrow,BMDC,dendritic-cell,macrophage,fetal-liver,microglia,pro-B-cell,plasmablast,3T3-L1,liver,pre-B-cell,FDCP-Mix,AML-246,pDC,CD8-pos,BMDM,T-cell,AML,neutrophil,primary-macrophage	75	.	4063218	4063219	252,28,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063072	4063270	NR1D1:liver	1	.	4063187	4063188	41,249,145
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063072	4063365	REST:bone-marrow	1	.	4063258	4063259	140,224,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063072	4063382	TBP:RAW264-7,MEL	2	.	4063255	4063256	56,168,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063074	4063292	MED1:AML	2	.	4063161	4063162	112,196,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063076	4063355	CTCFL:lymphoma	1	.	4063184	4063185	112,84,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063076	4063362	CBX7:spleen	1	.	4063189	4063190	133,36,33
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063080	4063288	IRF4:B-cell,Th17,Th0,Th2,lymphocyte	12	.	4063189	4063190	28,56,252
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063082	4063262	ETS2:TSC	1	.	4063131	4063132	115,65,17
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063083	4063235	SP1:progenitor-cell	1	.	4063184	4063185	28,196,84
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063084	4063236	SMAD4:kupffer-cell	1	.	4063150	4063151	28,84,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063088	4063601	MEN1:Th2	1	.	4063314	4063315	238,189,42
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063091	4063265	NR1H2-3:macrophage	1	.	4063171	4063172	179,73,3
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063092	4063246	MEIS1:bone-marrow	2	.	4063138	4063139	28,196,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063092	4063290	LYL1:hematopoietic-progenitor	1	.	4063229	4063230	56,140,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063096	4063320	NR1H:kupffer-cell,BMDM	2	.	4063168	4063169	123,146,166
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063098	4063245	NCOA3:liver	1	.	4063176	4063177	84,168,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063098	4063360	SMAD3:BMDM	2	.	4063258	4063259	140,112,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063100	4063304	TAF2:AML	1	.	4063221	4063222	224,252,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063102	4063314	STAT5:CD8,HPC-7,mammary-gland	3	.	4063229	4063230	196,84,56
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063102	4063400	ETS1:CD4-pos,T-cell	2	.	4063212	4063213	252,140,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063107	4063290	RUNX1T1:floating-progenitor-cell	1	.	4063194	4063195	168,196,112
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063117	4063309	RUNX3:spleen,CD8-pos,NK-cell	4	.	4063211	4063212	168,112,196
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063118	4063412	STAT6:BMDM	9	.	4063262	4063263	171,31,45
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063120	4063354	TET2:hematopoietic-cell,AML	2	.	4063214	4063215	182,115,237
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063131	4063272	TGIF1:bone-marrow	1	.	4063187	4063188	146,5,198
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063147	4063303	STAT4:Th1	1	.	4063220	4063221	224,196,168
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063150	4063315	SMC1A:HPC-7	1	.	4063239	4063240	140,224,224
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063152	4063574	MEF2C:heart	1	.	4063327	4063328	56,252,28
chr7	4062994	4063336	RE_1-2	1000	+	4062994	4063336	255	chr7	4063155	4063404	HDAC3:BMDM	1	.	4063297	4063298	56,252,112
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073000	4073509	CDK6:hematopoietic-cell	1	.	4073367	4073368	112,168,28
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073010	4073423	NIPBL:B-cell	2	.	4073273	4073274	28,168,168
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073024	4073626	BCL11B:BM-derived-DN3,bone-marrow	2	.	4073333	4073334	126,179,157
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073036	4073492	PRDM1:plasmablast	2	.	4073262	4073263	84,168,168
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073040	4073607	BACH2:pre-pro-B-cell	1	.	4073390	4073391	252,252,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073041	4073505	MAFK:pre-pro-B-cell	1	.	4073271	4073272	28,84,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073062	4073704	SMARCA4:BMDM,B-cell	6	.	4073362	4073363	224,84,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073078	4073519	PAX5:bone-marrow,pre-B-cell,pro-B-cell	5	.	4073340	4073341	196,196,112
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073094	4073528	IRF5:CD8-pos	3	.	4073317	4073318	84,112,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073098	4073558	NR4A1:macrophage	1	.	4073303	4073304	56,28,112
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073106	4073627	TOP2B:primary-B-cell	1	.	4073383	4073384	177,102,176
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073109	4073615	LMO2:hematopoietic-progenitor	1	.	4073357	4073358	252,28,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073120	4073612	RUNX2:MLL-AF9	2	.	4073354	4073355	112,168,140
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073124	4073506	IKZF:liver	1	.	4073326	4073327	255,96,1
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073129	4073512	MAFB:BMDM	1	.	4073325	4073326	196,56,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073135	4073591	IKZF1:pre-B-cell,BMDM,pre-pro-B-cell,pro-B-cell	7	.	4073329	4073330	56,252,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073138	4073517	TCF3:plasmablast,pre-pro-B-cell,B-cell,pre-B-cell	11	.	4073336	4073337	168,112,84
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073143	4073554	STAT2:BMDM	2	.	4073338	4073339	224,140,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073143	4073566	HDAC1:BMDM	2	.	4073413	4073414	168,196,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073149	4073605	RUNX1:pro-B-cell,hematopoietic-progenitor,pre-B-cell,HPC-7,416B,BMDM,T-cell,EML	17	.	4073363	4073364	84,168,112
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073152	4073605	KDM1A:bone-marrow	1	.	4073361	4073362	28,140,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073153	4073600	CBX7:spleen	1	.	4073398	4073399	133,36,33
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073155	4073332	SREBF1:macrophage	1	.	4073260	4073261	168,252,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073156	4073599	HDAC2:B-cell,BMDM	4	.	4073389	4073390	84,168,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073174	4073577	IRF4:small-pre-B,plasmablast,B-cell,pre-plasmablast,CH12-LX,pro-B-cell,pre-B-cell,BMDC	9	.	4073418	4073419	28,56,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073180	4073568	ZFPM1:T-cell	1	.	4073520	4073521	111,213,180
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073186	4073551	IRF9:CD8-pos,BMDM	3	.	4073416	4073417	140,196,252
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073193	4073383	PTF1A:telencephalon	1	.	4073278	4073279	237,229,175
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073195	4073516	TOP2A:primary-B-cell	1	.	4073400	4073401	25,146,108
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073195	4073521	KMT2A:B-cell	2	.	4073368	4073369	252,252,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073202	4073495	MYC:lymphoma,MEL,primary-B-cell	3	.	4073360	4073361	56,28,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073205	4073616	RUNX3:dendritic-cell	1	.	4073414	4073415	168,112,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073206	4073581	CREB1:BMDM,peripheral-blood-monocyte	6	.	4073378	4073379	84,28,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073206	4073583	FOS:BMDM	7	.	4073398	4073399	112,140,140
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073211	4073582	RAD21:primary-B-cell,lymphoma,BMDM,spleen,pro-B-cell,HPC-7	14	.	4073375	4073376	140,252,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073219	4073460	RXR:macrophage	1	.	4073357	4073358	149,160,159
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073223	4073419	LYL1:hematopoietic-progenitor	1	.	4073291	4073292	56,140,168
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073224	4073537	REST:bone-marrow	2	.	4073387	4073388	140,224,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073226	4073403	BHLHE40:CH12-LX	1	.	4073264	4073265	140,196,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073227	4073594	IRF8:dendritic-cell,bone-marrow,CD8-pos,BMDM	15	.	4073417	4073418	249,130,174
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073228	4073420	BRD3:G1E	1	.	4073334	4073335	196,84,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073234	4073540	CBFB:CD8-pos,liver	4	.	4073369	4073370	252,224,28
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073238	4073519	TAL1:hematopoietic-progenitor	1	.	4073313	4073314	112,168,84
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073239	4073535	EP300:dendritic-cell,B-cell,CH12-LX,pre-B-cell,MEL,BMDM,macrophage	13	.	4073412	4073413	112,252,84
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073246	4073461	NEUROD1:microglial-cell	1	.	4073354	4073355	140,56,224
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073246	4073463	CHD4:bone-marrow,B-cell,pro-B-cell	3	.	4073353	4073354	84,252,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073250	4073500	TRP53:BMDM,spleen	3	.	4073361	4073362	140,56,84
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073252	4073532	IRF3:CD8-pos	4	.	4073401	4073402	252,84,84
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073253	4073550	RELA:BMDM,macrophage	31	.	4073402	4073403	112,224,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073254	4073488	ETS1:CH12-LX,MEL	2	.	4073365	4073366	252,140,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073254	4073531	STAT6:BMDM	9	.	4073404	4073405	171,31,45
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073254	4073585	GATA1:MEL	1	.	4073420	4073421	252,28,28
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073254	4073588	JUNB:BMDM	5	.	4073430	4073431	56,28,196
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073266	4073532	SMC3:MEF	1	.	4073398	4073399	252,56,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073266	4073546	CTCF:lymphoma,spleen,primary-B-cell,pre-B-cell,mESC	6	.	4073435	4073436	252,140,56
chr7	4073232	4073645	RE_3-4	1000	+	4073232	4073645	255	chr7	4073268	4073495	STAT1:BMM,BMDM	10	.	4073386	4073387	84,168,224
